id,id_municipio,id_provincia,gau,provincia,distrito,municipio,poblacion
10006_AM,10006_AM,"10",10006_AM,Cáceres,Ahigal agregacion de municipios,Ahigal agregacion de municipios,"5047.0"
10010_AM,10010_AM,"10",10010_AM,Cáceres,Alcuéscar agregacion de municipios,Alcuéscar agregacion de municipios,"5663.0"
10014_AM,10014_AM,"10",10014_AM,Cáceres,Aldeanueva de la Vera agregacion de municipios,Aldeanueva de la Vera agregacion de municipios,"4744.0"
10019_AM,10019_AM,"10",10019_AM,Cáceres,Almaraz agregacion de municipios,Almaraz agregacion de municipios,"5074.0"
10020_AM,10020_AM,"10",10020_AM,Cáceres,Almoharín agregacion de municipios,Almoharín agregacion de municipios,"5056.0"
"10021","10021","10","10021",Cáceres,Arroyo de la Luz,Arroyo de la Luz,"5663.0"
10032_AM,10032_AM,"10",10032_AM,Cáceres,Brozas agregacion de municipios,Brozas agregacion de municipios,"6491.0"
10035_AM,10035_AM,"10",10035_AM,Cáceres,Cabezuela del Valle agregacion de municipios,Cabezuela del Valle agregacion de municipios,"5019.0"
"1003701","10037","10",GAU Cáceres,Cáceres,Cáceres distrito 01,Cáceres,"25750.0"
"1003702","10037","10",GAU Cáceres,Cáceres,Cáceres distrito 02,Cáceres,"14107.0"
"1003703","10037","10",GAU Cáceres,Cáceres,Cáceres distrito 03,Cáceres,"6645.0"
"1003704","10037","10",GAU Cáceres,Cáceres,Cáceres distrito 04,Cáceres,"31743.0"
"1003705","10037","10",GAU Cáceres,Cáceres,Cáceres distrito 05,Cáceres,"7750.0"
1003706_AD,"10037","10",GAU Cáceres,Cáceres,Cáceres distrito 06 agregacion de distritos,Cáceres,"9423.0"
10049_AM,10049_AM,"10",10049_AM,Cáceres,Casar de Cáceres agregacion de municipios,Casar de Cáceres agregacion de municipios,"6471.0"
10050_AM,10050_AM,"10",10050_AM,Cáceres,Casar de Palomero agregacion de municipios,Casar de Palomero agregacion de municipios,"5009.0"
10061_AM,10061_AM,"10",10061_AM,Cáceres,Ceclavín agregacion de municipios,Ceclavín agregacion de municipios,"6061.0"
10064_AM,10064_AM,"10",10064_AM,Cáceres,Cilleros agregacion de municipios,Cilleros agregacion de municipios,"6088.0"
"10067","10067","10","10067",Cáceres,Coria,Coria,"12330.0"
10087_AM,10087_AM,"10",10087_AM,Cáceres,Guadalupe agregacion de municipios,Guadalupe agregacion de municipios,"4910.0"
10089_AM,10089_AM,"10",10089_AM,Cáceres,Guijo de Galisteo agregacion de municipios,Guijo de Galisteo agregacion de municipios,"5113.0"
10096_AM,10096_AM,"10",10096_AM,Cáceres,Hervás agregacion de municipios,Hervás agregacion de municipios,"5059.0"
"1010401","10104","10","10104",Cáceres,Jaraíz de la Vera distrito 01,Jaraíz de la Vera,"3157.0"
"1010402","10104","10","10104",Cáceres,Jaraíz de la Vera distrito 02,Jaraíz de la Vera,"3342.0"
10105_AM,10105_AM,"10",10105_AM,Cáceres,Jarandilla de la Vera agregacion de municipios,Jarandilla de la Vera agregacion de municipios,"5093.0"
10109_AM,10109_AM,"10",10109_AM,Cáceres,Logrosán agregacion de municipios,Logrosán agregacion de municipios,"6065.0"
"10110","10110","10","10110",Cáceres,Losar de la Vera,Losar de la Vera,"2658.0"
10113_AM,10113_AM,"10",10113_AM,Cáceres,Madroñera agregacion de municipios,Madroñera agregacion de municipios,"4757.0"
"10115","10115","10",GAU Cáceres,Cáceres,Malpartida de Cáceres,Malpartida de Cáceres,"4060.0"
10116_AM,10116_AM,"10",10116_AM,Cáceres,Malpartida de Plasencia agregacion de municipios,Malpartida de Plasencia agregacion de municipios,"5178.0"
"10121","10121","10","10121",Cáceres,Miajadas,Miajadas,"9503.0"
"10127","10127","10","10127",Cáceres,Montehermoso,Montehermoso,"5680.0"
"10128","10128","10","10128",Cáceres,Moraleja,Moraleja,"6685.0"
"1013101","10131","10","10131",Cáceres,Navalmoral de la Mata distrito 01,Navalmoral de la Mata,"6179.0"
"1013102","10131","10","10131",Cáceres,Navalmoral de la Mata distrito 02,Navalmoral de la Mata,"10831.0"
10140_AM,10140_AM,"10",10140_AM,Cáceres,Peraleda de la Mata agregacion de municipios,Peraleda de la Mata agregacion de municipios,"6270.0"
10146_AM,10146_AM,"10",10146_AM,Cáceres,Pinofranqueado agregacion de municipios,Pinofranqueado agregacion de municipios,"4932.0"
10147_AM,10147_AM,"10",10147_AM,Cáceres,Piornal agregacion de municipios,Piornal agregacion de municipios,"5226.0"
"10148","10148","10","10148",Cáceres,Plasencia,Plasencia,"39558.0"
10175_AM,10175_AM,"10",10175_AM,Cáceres,Serradilla agregacion de municipios,Serradilla agregacion de municipios,"7010.0"
10177_AM,10177_AM,"10",10177_AM,Cáceres,Sierra de Fuentes agregacion de municipios,Sierra de Fuentes agregacion de municipios,"8209.0"
10180_AM,10180_AM,"10",10180_AM,Cáceres,Talayuela agregacion de municipios,Talayuela agregacion de municipios,"9589.0"
10184_AM,10184_AM,"10",10184_AM,Cáceres,"Torno, El agregacion de municipios","Torno, El agregacion de municipios","4850.0"
10186_AM,10186_AM,"10",10186_AM,Cáceres,Torrecillas de la Tiesa agregacion de municipios,Torrecillas de la Tiesa agregacion de municipios,"5133.0"
"10189","10189","10","10189",Cáceres,Torrejoncillo,Torrejoncillo,"2894.0"
10195_AM,10195_AM,"10",10195_AM,Cáceres,Trujillo agregacion de municipios,Trujillo agregacion de municipios,"10258.0"
"10203","10203","10","10203",Cáceres,Valencia de Alcántara,Valencia de Alcántara,"5325.0"
10205_AM,10205_AM,"10",10205_AM,Cáceres,Valverde del Fresno agregacion de municipios,Valverde del Fresno agregacion de municipios,"4806.0"
10212_AM,10212_AM,"10",10212_AM,Cáceres,Villanueva de la Vera agregacion de municipios,Villanueva de la Vera agregacion de municipios,"5414.0"
10216_AM,10216_AM,"10",10216_AM,Cáceres,Zarza de Granadilla agregacion de municipios,Zarza de Granadilla agregacion de municipios,"4968.0"
"11001","11001","11","11001",Cádiz,Alcalá de los Gazules,Alcalá de los Gazules,"5245.0"
"11002","11002","11","11002",Cádiz,Alcalá del Valle,Alcalá del Valle,"5031.0"
"1100401","11004","11",GAU La Bahía de Algeciras,Cádiz,Algeciras distrito 01,Algeciras,"34290.0"
"1100402","11004","11",GAU La Bahía de Algeciras,Cádiz,Algeciras distrito 02,Algeciras,"30586.0"
"1100403","11004","11",GAU La Bahía de Algeciras,Cádiz,Algeciras distrito 03,Algeciras,"21761.0"
"1100404","11004","11",GAU La Bahía de Algeciras,Cádiz,Algeciras distrito 04,Algeciras,"36345.0"
11005_AM,11005_AM,"11",11005_AM,Cádiz,Algodonales agregacion de municipios,Algodonales agregacion de municipios,"7235.0"
"1100601","11006","11","11006",Cádiz,Arcos de la Frontera distrito 01,Arcos de la Frontera,"6454.0"
"1100602","11006","11","11006",Cádiz,Arcos de la Frontera distrito 02,Arcos de la Frontera,"13718.0"
"1100603","11006","11","11006",Cádiz,Arcos de la Frontera distrito 03,Arcos de la Frontera,"5222.0"
"1100604","11006","11","11006",Cádiz,Arcos de la Frontera distrito 04,Arcos de la Frontera,"5508.0"
"1100701","11007","11","11007",Cádiz,Barbate distrito 01,Barbate,"6570.0"
"1100702","11007","11","11007",Cádiz,Barbate distrito 02,Barbate,"9561.0"
"1100703","11007","11","11007",Cádiz,Barbate distrito 03,Barbate,"3275.0"
"1100704","11007","11","11007",Cádiz,Barbate distrito 04,Barbate,"3355.0"
"11008","11008","11",GAU La Bahía de Algeciras,Cádiz,"Barrios, Los","Barrios, Los","23983.0"
"11010","11010","11","11010",Cádiz,Bornos,Bornos,"7655.0"
11011_AM,11011_AM,"11",11011_AM,Cádiz,"Bosque, El agregacion de municipios","Bosque, El agregacion de municipios","5412.0"
"1101201","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 01,Cádiz,"5894.0"
"1101202","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 02,Cádiz,"5612.0"
"1101203","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 03,Cádiz,"6474.0"
"1101204","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 04,Cádiz,"4082.0"
"1101205","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 05,Cádiz,"4497.0"
"1101206","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 06,Cádiz,"4176.0"
"1101207","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 07,Cádiz,"3627.0"
"1101208","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 08,Cádiz,"27058.0"
"1101209","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 09,Cádiz,"24437.0"
"1101210","11012","11",GAU La Bahía de Cádiz,Cádiz,Cádiz distrito 10,Cádiz,"28387.0"
"11013","11013","11","11013",Cádiz,Castellar de la Frontera,Castellar de la Frontera,"3070.0"
"1101401","11014","11","11014",Cádiz,Conil de la Frontera distrito 01,Conil de la Frontera,"9048.0"
"1101402","11014","11","11014",Cádiz,Conil de la Frontera distrito 02,Conil de la Frontera,"8026.0"
"1101403","11014","11","11014",Cádiz,Conil de la Frontera distrito 03,Conil de la Frontera,"6108.0"
"1101501","11015","11",GAU La Bahía de Cádiz,Cádiz,Chiclana de la Frontera distrito 01,Chiclana de la Frontera,"15073.0"
"1101502","11015","11",GAU La Bahía de Cádiz,Cádiz,Chiclana de la Frontera distrito 02,Chiclana de la Frontera,"9098.0"
"1101503","11015","11",GAU La Bahía de Cádiz,Cádiz,Chiclana de la Frontera distrito 03,Chiclana de la Frontera,"9749.0"
"1101504","11015","11",GAU La Bahía de Cádiz,Cádiz,Chiclana de la Frontera distrito 04,Chiclana de la Frontera,"25170.0"
"15061","15061","15","15061",La Coruña,Ortigueira,Ortigueira,"5485.0"
"1101505","11015","11",GAU La Bahía de Cádiz,Cádiz,Chiclana de la Frontera distrito 05,Chiclana de la Frontera,"27216.0"
"11016","11016","11","11016",Cádiz,Chipiona,Chipiona,"19368.0"
"11017","11017","11","11017",Cádiz,Espera,Espera,"3845.0"
"1102001","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 01,Jerez de la Frontera,"4764.0"
"1102002","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 02,Jerez de la Frontera,"28741.0"
"1102003","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 03,Jerez de la Frontera,"21136.0"
"1102004","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 04,Jerez de la Frontera,"23584.0"
"1102005","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 05,Jerez de la Frontera,"12776.0"
"1102006","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 06,Jerez de la Frontera,"69247.0"
"1102007","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 07,Jerez de la Frontera,"28698.0"
"1102008","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 08,Jerez de la Frontera,"3412.0"
"1102009","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 09,Jerez de la Frontera,"16892.0"
"1102010","11020","11",GAU La Bahía de Cádiz,Cádiz,Jerez de la Frontera distrito 10,Jerez de la Frontera,"3551.0"
"11021","11021","11","11021",Cádiz,Jimena de la Frontera,Jimena de la Frontera,"6665.0"
"1102201","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 01","Línea de la Concepción, La","8259.0"
"1102202","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 02","Línea de la Concepción, La","9553.0"
"1102203","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 03","Línea de la Concepción, La","16953.0"
"1102204","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 04","Línea de la Concepción, La","6944.0"
"1102205","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 05","Línea de la Concepción, La","7629.0"
"1102206","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 06","Línea de la Concepción, La","7248.0"
"1102207","11022","11",GAU La Bahía de Algeciras,Cádiz,"Línea de la Concepción, La distrito 07","Línea de la Concepción, La","6779.0"
"11023","11023","11","11023",Cádiz,Medina Sidonia,Medina Sidonia,"11813.0"
11024_AM,11024_AM,"11",11024_AM,Cádiz,Olvera agregacion de municipios,Olvera agregacion de municipios,"8816.0"
"11025","11025","11","11025",Cádiz,Paterna de Rivera,Paterna de Rivera,"5470.0"
11026_AM,11026_AM,"11",11026_AM,Cádiz,Prado del Rey agregacion de municipios,Prado del Rey agregacion de municipios,"7046.0"
"1102701","11027","11",GAU La Bahía de Cádiz,Cádiz,"Puerto de Santa María, El distrito 01","Puerto de Santa María, El","42778.0"
"1102702","11027","11",GAU La Bahía de Cádiz,Cádiz,"Puerto de Santa María, El distrito 02","Puerto de Santa María, El","17097.0"
"1102703","11027","11",GAU La Bahía de Cádiz,Cádiz,"Puerto de Santa María, El distrito 03","Puerto de Santa María, El","24162.0"
"1102704","11027","11",GAU La Bahía de Cádiz,Cádiz,"Puerto de Santa María, El distrito 04","Puerto de Santa María, El","5023.0"
"1102801","11028","11",GAU La Bahía de Cádiz,Cádiz,Puerto Real distrito 01,Puerto Real,"9223.0"
"1102802","11028","11",GAU La Bahía de Cádiz,Cádiz,Puerto Real distrito 02,Puerto Real,"2766.0"
"1102803","11028","11",GAU La Bahía de Cádiz,Cádiz,Puerto Real distrito 03,Puerto Real,"11961.0"
"1102804","11028","11",GAU La Bahía de Cádiz,Cádiz,Puerto Real distrito 04,Puerto Real,"17821.0"
"11029","11029","11","11029",Cádiz,Puerto Serrano,Puerto Serrano,"6954.0"
"1103001","11030","11","11030",Cádiz,Rota distrito 01,Rota,"8183.0"
"1103002","11030","11","11030",Cádiz,Rota distrito 02,Rota,"5313.0"
"1103003","11030","11","11030",Cádiz,Rota distrito 03,Rota,"15830.0"
"1103101","11031","11",GAU La Bahía de Cádiz,Cádiz,San Fernando distrito 01,San Fernando,"21609.0"
1103103_AD,"11031","11",GAU La Bahía de Cádiz,Cádiz,San Fernando distrito 03 agregacion de distritos,San Fernando,"9187.0"
"1103104","11031","11",GAU La Bahía de Cádiz,Cádiz,San Fernando distrito 04,San Fernando,"7729.0"
"1103105","11031","11",GAU La Bahía de Cádiz,Cádiz,San Fernando distrito 05,San Fernando,"10555.0"
"1103106","11031","11",GAU La Bahía de Cádiz,Cádiz,San Fernando distrito 06,San Fernando,"45787.0"
"1103201","11032","11",GAU Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda distrito 01,Sanlúcar de Barrameda,"28460.0"
"1103202","11032","11",GAU Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda distrito 02,Sanlúcar de Barrameda,"8451.0"
"1103203","11032","11",GAU Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda distrito 03,Sanlúcar de Barrameda,"7668.0"
"1103204","11032","11",GAU Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda distrito 04,Sanlúcar de Barrameda,"3291.0"
"1103205","11032","11",GAU Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda distrito 05,Sanlúcar de Barrameda,"21637.0"
"1103301","11033","11",GAU La Bahía de Algeciras,Cádiz,San Roque distrito 01,San Roque,"3391.0"
"1103302","11033","11",GAU La Bahía de Algeciras,Cádiz,San Roque distrito 02,San Roque,"8962.0"
"1103303","11033","11",GAU La Bahía de Algeciras,Cádiz,San Roque distrito 03,San Roque,"4574.0"
"1103304","11033","11",GAU La Bahía de Algeciras,Cádiz,San Roque distrito 04,San Roque,"5762.0"
"1103305","11033","11",GAU La Bahía de Algeciras,Cádiz,San Roque distrito 05,San Roque,"9489.0"
"11034","11034","11","11034",Cádiz,Setenil de las Bodegas,Setenil de las Bodegas,"2698.0"
"1103501","11035","11","11035",Cádiz,Tarifa distrito 01,Tarifa,"13763.0"
"1103502","11035","11","11035",Cádiz,Tarifa distrito 02,Tarifa,"4703.0"
"11037","11037","11","11037",Cádiz,Trebujena,Trebujena,"7042.0"
"11038","11038","11","11038",Cádiz,Ubrique,Ubrique,"16482.0"
"11039","11039","11","11039",Cádiz,Vejer de la Frontera,Vejer de la Frontera,"12572.0"
"1104101","11041","11","11041",Cádiz,Villamartín distrito 01,Villamartín,"3564.0"
"1104102","11041","11","11041",Cádiz,Villamartín distrito 02,Villamartín,"8561.0"
"11901","11901","11","11901",Cádiz,Benalup-Casas Viejas,Benalup-Casas Viejas,"7020.0"
11902_AM,11902_AM,"11",11902_AM,Cádiz,San José del Valle agregacion de municipios,San José del Valle agregacion de municipios,"5874.0"
"11903","11903","11","11903",Cádiz,San Martín del Tesorillo,San Martín del Tesorillo,"2821.0"
"12004","12004","12","12004",Castellón,Alcalà de Xivert,Alcalà de Xivert,"6691.0"
"1200501","12005","12","12005",Castellón,"Alcora, l' distrito 01","Alcora, l'","3983.0"
"15004","15004","15","15004",La Coruña,Ares,Ares,"5997.0"
"1200502","12005","12","12005",Castellón,"Alcora, l' distrito 02","Alcora, l'","6445.0"
"1200901","12009","12",GAU Castellón de la Plana,Castellón,Almassora distrito 01,Almassora,"8801.0"
"1200902","12009","12",GAU Castellón de la Plana,Castellón,Almassora distrito 02,Almassora,"6900.0"
"1200903","12009","12",GAU Castellón de la Plana,Castellón,Almassora distrito 03,Almassora,"11177.0"
12011_AM,12011_AM,"12",12011_AM,Castellón,Almenara agregacion de municipios,Almenara agregacion de municipios,"7237.0"
12012_AM,12012_AM,"12",12012_AM,Castellón,Altura agregacion de municipios,Altura agregacion de municipios,"6058.0"
12016_AM,12016_AM,"12",12016_AM,Castellón,Artana agregacion de municipios,Artana agregacion de municipios,"5324.0"
"12021","12021","12","12021",Castellón,Betxí,Betxí,"5605.0"
"12027","12027","12","12027",Castellón,Benicarló,Benicarló,"27658.0"
"12028","12028","12",GAU Castellón de la Plana,Castellón,Benicasim/Benicàssim,Benicasim/Benicàssim,"18991.0"
"12031","12031","12","12031",Castellón,Borriol,Borriol,"5552.0"
"1203201","12032","12",GAU Castellón de la Plana,Castellón,Borriana/Burriana distrito 01,Borriana/Burriana,"9586.0"
"1203202","12032","12",GAU Castellón de la Plana,Castellón,Borriana/Burriana distrito 02,Borriana/Burriana,"4420.0"
"1203203","12032","12",GAU Castellón de la Plana,Castellón,Borriana/Burriana distrito 03,Borriana/Burriana,"9651.0"
"1203204","12032","12",GAU Castellón de la Plana,Castellón,Borriana/Burriana distrito 04,Borriana/Burriana,"6156.0"
"1203205","12032","12",GAU Castellón de la Plana,Castellón,Borriana/Burriana distrito 05,Borriana/Burriana,"5090.0"
12033_AM,12033_AM,"12",12033_AM,Castellón,Cabanes agregacion de municipios,Cabanes agregacion de municipios,"5094.0"
12034_AM,12034_AM,"12",12034_AM,Castellón,Càlig agregacion de municipios,Càlig agregacion de municipios,"5966.0"
"1204001","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 01,Castelló de la Plana,"3740.0"
"1204002","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 02,Castelló de la Plana,"10533.0"
"1204003","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 03,Castelló de la Plana,"17225.0"
"1204004","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 04,Castelló de la Plana,"31733.0"
"1204005","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 05,Castelló de la Plana,"19251.0"
"1204006","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 06,Castelló de la Plana,"29774.0"
"1204007","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 07,Castelló de la Plana,"23595.0"
"1204008","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 08,Castelló de la Plana,"17928.0"
"1204009","12040","12",GAU Castellón de la Plana,Castellón,Castelló de la Plana distrito 09,Castelló de la Plana,"18810.0"
12050_AM,12050_AM,"12",12050_AM,Castellón,"Coves de Vinromà, les agregacion de municipios","Coves de Vinromà, les agregacion de municipios","4974.0"
"12053","12053","12","12053",Castellón,Chilches/Xilxes,Chilches/Xilxes,"2795.0"
